#metadataBlock	name	dataverseAlias	displayName													
	processSoftwareIDType	ID Type	The type of digital identifier used for this software (e.g., Digital Object Identifier (DOI)).		text	15	#VALUE:	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	processSoftware	process	http://purl.org/spar/datacite/ResourceIdentifierScheme
	processSoftwareIDNumber	ID Number	The identifier for the selected ID type.		text	16	#VALUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	processSoftware	process	http://purl.org/spar/datacite/ResourceIdentifier
	processSoftwareCitation	Citation	Assosicated text publication to the software.		textbox	17	(#VALUE)	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	processSoftware	process	https://schema.org/citation
	processSoftwareURL	URL	Link to the software, code repository or application.		url	13	(<a href='#VALUE' target='_blank'>#VALUE</a>)	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	processSoftware	process	https://schema.org/downloadUrl
	processSoftwareLicence	License	The license type of the software.		text	14	#VALUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	processSoftware	process	https://schema.org/license
	processInstru	Instruments	A representation of a piece of laboratory or field equipment, used in the execution of an experiment, that produces data.		none	18		FALSE	FALSE	TRUE	FALSE	TRUE	FALSE		process	https://schema.org/instrument
	processInstruName	Name	Name of this instrument.		text	19	#VALUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	processInstru	process	https://schema.org/name
	processInstruDescr	Description	Description of the instrument, e.g., what it is used for.		text	20	(#VALUE)	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	processInstru	process	https://schema.org/description
	processInstruType	Version	The type or version of this instrument.		text	21	, #NAME: #VALUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	processInstru	process	
	processInstruPartnum	Part Number	A vendors part number for an instrument or a piece of equipment.		text	22	, #NAME: #VALUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	processInstru	process	https://schema.org/identifier
	processInstruSerialnum	Serial Number	A vendors serial number for an instrument or a piece of equipment.		text	23	, #NAME: #VALUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	processInstru	process	https://schema.org/identifier
	processInstruSoftware	Software	Required software for this instrument.		text	24	, #NAME: #VALUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	processInstru	process	
	processInstruLocation	Location	Location of the instrument.		text	25	, #NAME: #VALUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	processInstru	process	
	processEnv	Environments	(Computation) environments of the data generation. 		none	26	,	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE		process	
	processEnvName	Name	Name of the environment.		text	27	#VALUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	processEnv	process	
	processEnvCompName	Compiler Names and Flags	Name and flags of the used compilers.		text	28	#VALUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	processEnv	process	
	processEnvNodes	Number of Nodes	Number of compute nodes inside a high performance cluster environment.		int	29	#VALUE computing nodes	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	processEnv	process	
	processEnvPPN	PPN	Processors per node		int	30	#NAME: #VALUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	processEnv	process	
	processStep	Processing Steps	Specification of the processing steps in the data life cycle.		none	31		FALSE	FALSE	TRUE	FALSE	TRUE	FALSE		process	https://schema.org/Action
	processStepId	Id	Used to order the processing steps.	number	int	32	#VALUE.	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	processStep	process	
	processStepType	Type	Specifies the position in the data life cycle.		text	33	#VALUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	processStep	process	
	processStepDate	Date	Date this step has been performed.		date	34	(#VALUE)	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	processStep	process	https://schema.org/startTime
	processStepMethods	Methods	List of methods used in this processing step (detailed information about methods should be given under Processing Methods).		text	35	; #NAME: #VALUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	processStep	process	
	processStepErrorMethod	Error Method	Method used to measure the errors or uncertainties of this processing step.		text	36	; #NAME: #VALUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	processStep	process	
	processStepSoftware	Software	List of software names used in this processing step (detailed information about software should be given under Software).		text	37	; #NAME: #VALUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	processStep	process	
	processStepHardware	Instruments	List of instrumental hardware used in this processing step (detailed information about instruments should be given under Instruments).		text	38	; #NAME: #VALUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	processStep	process	
	processStepEnvironment	Environment	Name of the environment used for this processing step (detailed information about the environment should be given under Environments).		text	39	; #NAME: #VALUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	processStep	process	
	processStepInput	Input	Name of the file or object that was the input of this processing step		text	40	; #NAME: #VALUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	processStep	process	
	processStepOutput	Output	Name of the file or object that was the output of this processing step		text	41	; #NAME: #VALUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	processStep	process	
#controlledVocabulary	DatasetField	Value	identifier	displayOrder												
	processStepType	Generation	0	0												
	processStepType	Postprocessing	1	1												
	processStepType	Analysis	2	2												
	processStepType	Other	3	3												
	processSoftwareIDType	ark		0												
	processSoftwareIDType	arXiv		1												
	processSoftwareIDType	bibcode		2												
	processSoftwareIDType	doi		3												
	processSoftwareIDType	ean13		4												
	processSoftwareIDType	eissn		5												
	processSoftwareIDType	handle		6												
	processSoftwareIDType	isbn		7												
	processSoftwareIDType	issn		8												
	processSoftwareIDType	istc		9												
	processSoftwareIDType	lissn		10												
	processSoftwareIDType	lsid		11												
	processSoftwareIDType	pmid		12												
	processSoftwareIDType	purl		13												
	processSoftwareIDType	upc		14												
	processSoftwareIDType	url		15												
	processSoftwareIDType	urn		16												
